,Date,Unix,Ticker,Debt Equity Ratio,Price,stock_p_change,SP500,sp500_p_change,Difference,Difference Stocl,Difference stock
3236,2006-11-30 11:56:20,1164916580.0,lm,0.198,96.17,16.499091459721388,1400.630005,17.679237352643863,-1.180145892922475,16.499091459721388,-1.180145892922475
3237,2008-05-13 05:30:44,1210681844.0,lm,0.216,55.86,-32.33192004845548,1403.040039,17.88172549162525,-50.213645540080734,-32.33192004845548,-50.213645540080734
3238,2008-09-26 20:48:02,1222487282.0,lm,0.599,44.89,-45.62083585705633,1213.27002,1.9374782396061556,-47.558314096662485,-45.62083585705633,-47.558314096662485
3239,2013-04-25 19:10:01,1366942201.0,lm,28.24,31.14,-62.277407631738335,1585.160034,33.18322698863717,-95.46063462037552,-62.277407631738335,-95.46063462037552
3240,2003-10-09 11:50:25,1065725425.0,lmt,1.024,45.88,0.0,1038.72998,0.0,0.0,0.0,0.0
3241,2004-03-24 09:19:56,1080145196.0,lmt,0.919,44.9,-2.1360069747166603,1091.329956,5.063873866430616,-7.1998808411472766,-2.1360069747166603,-7.1998808411472766
3242,2004-04-14 16:56:30,1081986990.0,lmt,0.919,46.75,1.896251089799471,1128.170044,8.610521090379994,-6.714270000580522,1.896251089799471,-6.714270000580522
3243,2004-11-30 10:38:18,1101839898.0,lmt,0.838,60.05,30.88491717523974,1173.819946,13.005301531780184,17.879615643459555,30.88491717523974,17.879615643459555
3244,2005-01-24 03:34:32,1106566472.0,lmt,0.838,54.75,19.33304272013949,1163.75,12.035853629641066,7.2971890904984225,19.33304272013949,7.2971890904984225
3245,2005-12-19 18:47:01,1135046821.0,lmt,0.657,62.75,36.7698343504795,1259.920044,21.294279385293173,15.475554965186326,36.7698343504795,15.475554965186326
3246,2005-12-30 23:03:23,1136012603.0,lmt,0.657,63.63,38.68788142981691,1248.290039,20.17464240321627,18.51323902660064,38.68788142981691,18.51323902660064
3247,2007-02-12 04:29:41,1171283381.0,lmt,0.651,101.16,120.4882301656495,1433.369995,37.99255076858376,82.49567939706574,120.4882301656495,82.49567939706574
3248,2011-11-25 02:30:55,1322217055.0,lmt,239.14,73.95,61.181342632955534,1158.670044,11.54679910172612,49.63454353122941,61.181342632955534,49.63454353122941
3249,2012-01-06 15:36:07,1325892967.0,lmt,239.14,79.91,74.17175239755883,1277.810059,23.016576357986686,51.15517603957215,74.17175239755883,51.15517603957215
3250,2012-01-26 05:13:16,1327583596.0,lmt,239.14,81.73,78.13862249346121,1318.430054,26.927120559281427,51.211501934179786,78.13862249346121,51.211501934179786
3251,2012-08-30 01:48:52,1346316532.0,lmt,294.6,91.92,100.34873583260679,1399.47998,34.72991123256113,65.61882460004566,100.34873583260679,65.61882460004566
3252,2004-08-03 21:27:17,1091593637.0,lnc,0.277,43.9,0.0,1099.689941,0.0,0.0,0.0,0.0
3253,2004-10-26 05:15:31,1098792931.0,lnc,0.305,42.0,-4.328018223234621,1111.089966,1.0366581137982704,-5.364676337032892,-4.328018223234621,-5.364676337032892
3254,2005-05-02 07:21:39,1115043699.0,lnc,0.26,44.97,2.4373576309794998,1162.160034,5.6807005930410615,-3.2433429620615617,2.4373576309794998,-3.2433429620615617
3255,2005-09-07 15:51:54,1126133514.0,lnc,0.245,50.89,15.922551252847386,1236.359985,12.42805257232047,3.4944986805269167,15.922551252847386,3.4944986805269167
3256,2006-01-04 07:44:48,1136389488.0,lnc,0.239,53.53,21.936218678815496,1273.459961,15.80172860742753,6.134490071387967,21.936218678815496,6.134490071387967
3257,2007-12-18 03:23:28,1197977008.0,lnc,0.396,56.16,27.927107061503413,1454.97998,32.308201225967196,-4.381094164463782,27.927107061503413,-4.381094164463782
3258,2008-10-17 15:49:33,1224283773.0,lnc,0.476,23.94,-45.466970387243734,940.5499880000001,-14.47134751958234,-30.995622867661396,-45.466970387243734,-30.995622867661396
3259,2011-08-18 14:14:06,1313702046.0,lnc,44.02,20.8,-52.61958997722095,1140.650024,3.7246937953031556,-56.3442837725241,-52.61958997722095,-56.3442837725241
3260,2012-08-22 14:38:22,1345671502.0,lnc,42.44,24.13,-45.03416856492027,1413.48999,28.53532048448554,-73.5694890494058,-45.03416856492027,-73.5694890494058
3261,2013-05-14 08:59:56,1368547196.0,lnc,37.65,35.03,-20.205011389521633,1650.339966,50.07320740783241,-70.27821879735404,-20.205011389521633,-70.27821879735404
3262,2003-11-12 17:32:34,1068687154.0,low,0.401,58.66,0.0,1058.530029,0.0,0.0,0.0,0.0
3263,2003-12-15 21:35:24,1071552924.0,low,0.381,54.18,-7.637231503579947,1068.040039,0.8984166475639932,-8.53564815114394,-7.637231503579947,-8.53564815114394
3264,2004-06-23 11:45:58,1088016358.0,low,0.357,53.3,-9.137401977497442,1144.060059,8.080075921965166,-17.217477899462608,-9.137401977497442,-17.217477899462608
3265,2004-08-11 00:04:42,1092207882.0,low,0.357,47.58,-18.88851005796113,1075.790039,1.630564039482716,-20.51907409744385,-18.88851005796113,-20.51907409744385
3266,2004-11-24 10:48:25,1101322105.0,low,0.333,57.23,-2.437777020115922,1181.76001,11.641614089721772,-14.079391109837694,-2.437777020115922,-14.079391109837694
3267,2004-12-09 07:51:34,1102607494.0,low,0.333,58.06,-1.0228435049437339,1189.23999,12.34825252179974,-13.371096026743473,-1.0228435049437339,-13.371096026743473
3268,2005-05-27 09:02:23,1117209743.0,low,0.307,57.89,-1.3126491646777976,1198.780029,13.249506027948499,-14.562155192626296,-1.3126491646777976,-14.562155192626296
3269,2005-08-29 09:42:29,1125333749.0,low,0.263,63.18,7.705421070576207,1212.280029,14.524859549355307,-6.8194384787791,7.705421070576207,-6.8194384787791
3270,2006-11-13 14:45:52,1163457952.0,low,0.231,29.17,-50.272758267985,1384.420044,30.78703542381979,-81.05979369180478,-50.272758267985,-81.05979369180478
3271,2006-11-13 18:55:41,1163472941.0,low,0.231,29.12,-50.3579952267303,1384.420044,30.78703542381979,-81.1450306505501,-50.3579952267303,-81.1450306505501
3272,2006-11-30 11:59:10,1164916750.0,low,0.293,30.1,-48.68735083532219,1400.630005,32.318400671465504,-81.0057515067877,-48.68735083532219,-81.0057515067877
3273,2007-01-16 18:17:39,1169000259.0,low,0.293,32.997,-43.74872144561881,1431.900024,35.27249910451052,-79.02122055012933,-43.74872144561881,-79.02122055012933
3274,2008-01-25 17:16:04,1201310164.0,low,0.351,25.31,-56.853051483123075,1330.609985,25.703565184356243,-82.55661666747932,-56.853051483123075,-82.55661666747932
3275,2008-12-05 00:29:38,1228465778.0,low,0.297,21.48,-63.38220252301397,876.070007,-17.237113449901003,-46.14508907311297,-63.38220252301397,-46.14508907311297
3276,2011-09-27 02:38:07,1317116287.0,low,39.45,19.82,-66.21206955335833,1175.380005,11.038890990214881,-77.25096054357321,-66.21206955335833,-77.25096054357321
3277,2012-04-20 13:41:10,1334954470.0,low,46.13,31.91,-45.6017729287419,1378.530029,30.2306019889021,-75.832374917644,-45.6017729287419,-75.832374917644
3278,2012-06-20 10:04:58,1340211898.0,low,63.22,28.54,-51.346743948175934,1355.689941,28.072884458528673,-79.4196284067046,-51.346743948175934,-79.4196284067046
3279,2012-07-23 08:11:34,1343056294.0,low,63.22,25.79,-56.03477667916808,1350.52002,27.584478758325325,-83.61925543749341,-56.03477667916808,-83.61925543749341
3280,2012-10-11 19:13:31,1350008011.0,low,64.77,30.91,-47.30651210364814,1432.839966,35.36129601855632,-82.66780812220446,-47.30651210364814,-82.66780812220446
3281,2013-04-25 00:10:14,1366873814.0,low,65.51,37.71,-35.71428571428571,1585.160034,49.75106898927664,-85.46535470356235,-35.71428571428571,-85.46535470356235
3282,2013-05-15 15:02:59,1368655379.0,low,65.51,43.12,-26.49164677804296,1658.780029,56.705996386995274,-83.19764316503823,-26.49164677804296,-83.19764316503823
3283,2004-04-12 02:15:09,1081761309.0,lrcx,0.457,26.66,0.0,1145.199951,0.0,0.0,0.0,0.0
3284,2004-10-26 07:47:53,1098802073.0,lrcx,0.009,24.64,-7.576894223555887,1111.089966,-2.978517853604069,-4.5983763699518185,-7.576894223555887,-4.5983763699518185
3285,2004-12-15 18:06:37,1103162797.0,lrcx,0.01,29.01,8.814703675918985,1205.719971,5.28466840634714,3.5300352695718447,8.814703675918985,3.5300352695718447
3286,2005-04-08 21:07:50,1113019670.0,lrcx,0.007,28.0,5.026256564141034,1181.199951,3.1435558452970978,1.8827007188439366,5.026256564141034,1.8827007188439366
3287,2007-03-12 02:54:21,1173693261.0,lrcx,0.172,45.51,70.70517629407351,1406.599976,22.82571045970992,47.879465834363586,70.70517629407351,47.879465834363586
3288,2009-02-03 18:35:51,1233714951.0,lrcx,0.17,19.59,-26.51912978244561,838.51001,-26.780471020121453,0.2613412376758433,-26.51912978244561,0.2613412376758433
3289,2011-08-18 08:25:33,1313681133.0,lrcx,29.9,38.34,43.81095273818456,1140.650024,-0.39730415601458796,44.208256894199145,43.81095273818456,44.208256894199145
3290,2011-08-19 15:10:38,1313791838.0,lrcx,29.9,36.51,36.946736684171036,1123.530029,-1.8922391658397864,38.838975850010826,36.946736684171036,38.838975850010826
3291,2013-04-22 19:07:12,1366682832.0,lrcx,27.43,42.11,57.95198799699924,1562.5,36.439055785464305,21.512932211534938,57.95198799699924,21.512932211534938
3292,2013-05-07 11:23:09,1367950989.0,lrcx,28.5,46.28,73.5933983495874,1625.959961,41.98044276723864,31.61295558234876,73.5933983495874,31.61295558234876
3293,2004-08-03 20:45:31,1091591131.0,lsi,0.416,4.96,0.0,1099.689941,0.0,0.0,0.0,0.0
3294,2005-02-07 15:53:58,1107820438.0,lsi,0.483,6.12,23.38709677419355,1201.719971,9.27807249989203,14.109024274301522,23.38709677419355,14.109024274301522
3295,2007-01-24 15:51:14,1169682674.0,lsi,0.345,10.25,106.65322580645163,1440.130005,30.95782286509065,75.69540294136098,106.65322580645163,75.69540294136098
3296,2004-09-17 16:14:03,1095462843.0,ltd,0.147,21.97,0.0,1128.550049,0.0,0.0,0.0,0.0
3297,2004-11-29 03:19:22,1101727162.0,ltd,0.147,25.78,17.34182976786528,1178.569946,4.4322267359185705,12.90960303194671,17.34182976786528,12.90960303194671
3298,2005-04-05 14:35:12,1112736912.0,ltd,0.257,24.87,13.199817933545754,1181.390015,4.682111001352675,8.517706932193079,13.199817933545754,8.517706932193079
3299,2006-05-05 20:49:18,1146887358.0,ltd,0.678,26.65,21.301775147928996,1325.76001,17.474631379861826,3.8271437680671703,21.301775147928996,3.8271437680671703
3300,2008-03-06 04:57:39,1204808259.0,ltd,1.4,15.36,-30.086481565771507,1304.339966,15.576616841740092,-45.6630984075116,-30.086481565771507,-45.6630984075116
3301,2008-06-09 22:03:11,1213074191.0,ltd,1.312,17.81,-18.93491124260355,1361.76001,20.66456522744788,-39.59947647005143,-18.93491124260355,-39.59947647005143
3302,2008-12-23 08:20:38,1230049238.0,ltd,1.483,9.31,-57.624032771961765,863.159973,-23.516021840162086,-34.10801093179968,-57.624032771961765,-34.10801093179968
3303,2011-05-04 11:42:31,1304534551.0,ltd,173.6,41.23,87.66499772416931,1347.319946,19.3850416464782,68.27995607769111,87.66499772416931,68.27995607769111
3304,2011-10-31 08:36:18,1320075378.0,ltd,577.12,43.89,99.77241693218026,1253.300049,11.05400687462112,88.71841005755914,99.77241693218026,88.71841005755914
3305,2004-09-17 01:10:40,1095408640.0,luk,0.764,53.83,0.0,1128.550049,0.0,0.0,0.0,0.0
3306,2006-04-27 14:14:01,1146172441.0,luk,0.317,60.32,12.056474085082671,1309.719971,16.053335176453487,-3.996861091370816,12.056474085082671,-3.996861091370816
3307,2007-01-24 03:52:33,1169639553.0,luk,0.302,27.01,-49.82351848411666,1440.130005,27.608873552049268,-77.43239203616594,-49.82351848411666,-77.43239203616594
3308,2007-07-06 18:00:26,1183770026.0,luk,0.415,36.96,-31.339401820546158,1530.439941,35.61117137481957,-66.95057319536573,-31.339401820546158,-66.95057319536573
3309,2008-02-06 10:08:29,1202321309.0,luk,0.46,45.13,-16.161991454579226,1326.449951,17.535766550660096,-33.69775800523932,-16.161991454579226,-33.69775800523932
3310,2008-12-26 00:53:01,1230281581.0,luk,0.381,19.15,-64.42504179825377,872.7999880000001,-22.661827114058266,-41.7632146841955,-64.42504179825377,-41.7632146841955
3311,2011-03-21 10:06:27,1300727187.0,luk,30.05,34.47,-35.96507523685677,1298.380005,15.048509027179179,-51.01358426403595,-35.96507523685677,-51.01358426403595
3312,2011-05-24 07:34:44,1306247684.0,luk,30.19,36.0,-33.12279398105146,1316.280029,16.63461715024037,-49.75741113129183,-33.12279398105146,-49.75741113129183
3313,2011-05-25 21:53:52,1306385632.0,luk,30.19,35.31,-34.40460709641463,1320.469971,17.0058848670521,-51.410491963466725,-34.40460709641463,-51.410491963466725
3314,2011-08-04 00:43:30,1312443810.0,luk,30.19,32.53,-39.569013561211214,1200.069946,6.337326117115798,-45.906339678327015,-39.569013561211214,-45.906339678327015
3315,2011-12-01 19:18:00,1322795880.0,luk,32.72,23.44,-56.45550808099572,1244.579956,10.28132576865451,-66.73683384965022,-56.45550808099572,-66.73683384965022
3316,2012-04-27 18:25:46,1335576346.0,luk,37.66,25.0,-53.55749582017463,1403.359985,24.350708791648827,-77.90820461182346,-53.55749582017463,-77.90820461182346
3317,2013-04-23 09:20:30,1366734030.0,luk,26.62,29.24,-45.68084711127624,1578.780029,39.89455145555535,-85.5753985668316,-45.68084711127624,-85.5753985668316
3318,2013-05-10 11:29:43,1368210583.0,luk,26.62,31.85,-40.832249674902464,1633.699951,44.760965847071624,-85.59321552197409,-40.832249674902464,-85.59321552197409
3319,2003-12-15 23:16:29,1071558989.0,luv,0.34,15.73,0.0,1068.040039,0.0,0.0,0.0,0.0
3320,2004-04-27 12:52:11,1083095531.0,luv,0.314,14.73,-6.357279084551812,1138.109985,6.560610411722596,-12.917889496274409,-6.357279084551812,-12.917889496274409
3321,2004-06-21 10:04:12,1087837452.0,luv,0.314,15.88,0.953591862682774,1130.300049,5.829370409960817,-4.875778547278044,0.953591862682774,-4.875778547278044
3322,2005-02-23 23:41:56,1109230916.0,luv,0.334,14.09,-10.425937698664974,1190.800049,11.493952053982873,-21.919889752647848,-10.425937698664974,-21.919889752647848
3323,2005-03-09 06:43:50,1110379430.0,luv,0.334,14.8,-5.9122695486331835,1207.01001,13.01168176523764,-18.923951313870823,-5.9122695486331835,-18.923951313870823
3324,2006-08-15 10:10:38,1155661838.0,luv,0.264,16.44,4.5136681500317914,1285.579956,20.36814249058317,-15.85447434055138,4.5136681500317914,-15.85447434055138
3325,2007-10-17 19:09:27,1192673367.0,luv,0.255,14.39,-8.518753973299427,1541.23999,44.30545051878903,-52.824204492088455,-8.518753973299427,-52.824204492088455
3326,2011-04-27 05:23:50,1303907030.0,luv,54.26,11.68,-25.74698029243484,1355.660034,26.929701555879593,-52.67668184831443,-25.74698029243484,-52.67668184831443
3327,2011-09-30 16:34:00,1317425640.0,luv,58.76,8.23,-47.679593134138585,1131.420044,5.934234924314479,-53.613828058453066,-47.679593134138585,-53.613828058453066
3328,2013-04-22 02:47:41,1366624061.0,luv,45.11,13.34,-15.193897012078834,1562.5,46.29601353362746,-61.489910545706294,-15.193897012078834,-61.489910545706294
3329,2010-10-26 00:30:39,1288078239.0,lyb,74.08,27.96,0.0,1185.640015,0.0,0.0,0.0,0.0
3330,2011-08-10 05:37:16,1312979836.0,lyb,48.05,31.84,13.876967095851212,1120.76001,-5.472150414896379,19.34911751074759,13.876967095851212,19.34911751074759
3331,2013-04-23 18:33:22,1366767202.0,lyb,39.36,59.16,111.58798283261801,1578.780029,33.158463701142885,78.42951913147513,111.58798283261801,78.42951913147513
3332,2008-02-12 01:58:40,1202810320.0,m,1.137,25.07,0.0,1348.859985,0.0,0.0,0.0,0.0
3333,2008-02-13 23:03:39,1202972619.0,m,1.137,24.43,-2.552852014359795,1367.209961,1.3604062841259221,-3.913258298485717,-2.552852014359795,-3.913258298485717
3334,2008-12-01 01:05:56,1228122356.0,m,1.015,7.42,-70.40287195851614,816.210022,-39.488899435325756,-30.913972523190388,-70.40287195851614,-30.913972523190388
3335,2008-12-19 11:55:14,1229716514.0,m,1.015,10.42,-58.43637814120463,887.8800050000001,-34.17552489704852,-24.26085324415611,-58.43637814120463,-24.26085324415611
3336,2011-09-27 07:43:09,1317134589.0,m,118.67,27.32,8.974870362983646,1175.380005,-12.86122962569759,21.836099988681234,8.974870362983646,21.836099988681234
3337,2011-11-15 03:49:11,1321357751.0,m,118.87,30.55,21.858795372955726,1257.810059,-6.750139155473586,28.608934528429312,21.858795372955726,28.608934528429312
3338,2011-12-23 05:06:35,1324645595.0,m,118.87,31.87,27.1240526525728,1265.329956,-6.192638963932199,33.316691616505,27.1240526525728,33.316691616505
3339,2012-02-29 21:49:25,1330580965.0,m,130.76,37.97,51.45592341443957,1365.680054,1.2469840596538917,50.20893935478568,51.45592341443957,50.20893935478568
3340,2012-03-19 13:48:10,1332190090.0,m,130.76,39.38,57.08017550857599,1409.75,4.514183508824302,52.56599199975169,57.08017550857599,52.56599199975169
3341,2013-03-14 19:46:24,1363315584.0,m,114.53,42.21,68.3685680095732,1563.22998,15.892679550427912,52.47588845914528,68.3685680095732,52.47588845914528
3342,2013-05-07 11:32:23,1367951543.0,m,114.53,46.0,83.4862385321101,1625.959961,20.543272028341768,62.942966503768325,83.4862385321101,62.942966503768325
3343,2006-12-07 11:50:24,1165521024.0,ma,0.099,99.13,0.0,1407.290039,0.0,0.0,0.0,0.0
3344,2006-12-12 04:21:04,1165926064.0,ma,0.099,99.1,-0.03026329062846882,1411.560059,0.30342146122444996,-0.3336847518529188,-0.03026329062846882,-0.3336847518529188
3345,2007-01-12 08:06:24,1168617984.0,ma,0.099,105.5,6.425905376777973,1430.72998,1.66560839275578,4.760296984022192,6.425905376777973,4.760296984022192
3346,2007-01-16 07:54:01,1168962841.0,ma,0.099,105.25,6.173711288207409,1431.900024,1.7487500314780562,4.424961256729353,6.173711288207409,4.424961256729353
3347,2007-01-17 08:07:17,1169050037.0,ma,0.099,106.0,6.930293553919101,1430.619995,1.6577930173212887,5.272500536597812,6.930293553919101,5.272500536597812
3348,2007-01-22 04:03:06,1169467386.0,ma,0.099,105.03,5.951780490265314,1422.949951,1.112770755567046,4.8390097346982675,5.951780490265314,4.8390097346982675
3349,2007-03-15 17:49:01,1174006141.0,ma,0.097,104.94,5.860990618379907,1392.280029,-1.0665896570024658,6.927580275382374,5.860990618379907,6.927580275382374
3350,2007-03-23 14:11:31,1174684291.0,ma,0.097,109.16,10.118026833451026,1436.109985,2.0479037868042544,8.07012304664677,10.118026833451026,8.07012304664677
3351,2007-05-04 05:42:21,1178282541.0,ma,0.097,134.82,36.003228084333706,1505.619995,6.987184821536283,29.016043262797425,36.003228084333706,29.016043262797425
3352,2007-06-04 03:29:37,1180952977.0,ma,0.088,151.1,52.42610713204883,1539.180054,9.3719141999839,43.05419293206493,52.42610713204883,43.05419293206493
3353,2007-07-05 01:14:05,1183623245.0,ma,0.088,162.21,63.6336124281247,1525.400024,8.392725147399416,55.24088728072528,63.6336124281247,55.24088728072528
3354,2007-08-09 17:24:06,1186705446.0,ma,0.08,143.41,44.66861696761828,1453.089966,3.2544767411659357,41.41414022645234,44.66861696761828,41.41414022645234
3355,2007-10-24 01:16:01,1193213761.0,ma,0.08,148.33,49.631796630687,1515.880005,7.716246330938466,41.91555029974853,49.631796630687,41.91555029974853
3356,2008-04-07 22:11:02,1207631462.0,ma,0.076,226.25,128.23565015636035,1372.540039,-2.4692848692862808,130.70493502564662,128.23565015636035,130.70493502564662
3357,2008-10-28 21:19:54,1225253994.0,ma,0.083,136.01,37.203671945929585,940.51001,-33.1687154789845,70.37238742491408,37.203671945929585,70.37238742491408
3358,2008-12-18 08:00:06,1229616006.0,ma,0.096,148.68,49.98486835468578,885.2800289999999,-37.09327825349584,87.07814660818161,49.98486835468578,87.07814660818161
3359,2011-07-11 09:32:47,1310401967.0,ma,0.4,315.29,218.0570967416524,1319.48999,-6.238944820670329,224.29604156232273,218.0570967416524,224.29604156232273
3360,2013-03-15 02:24:36,1363339476.0,ma,0.74,527.18,431.8067184505195,1560.699951,10.901087035975253,420.90563141454425,431.8067184505195,420.90563141454425
3361,2013-04-25 00:09:21,1366873761.0,ma,0.74,532.02,436.6891960052456,1585.160034,12.639185247583494,424.0500107576621,436.6891960052456,424.0500107576621
3362,2013-04-25 02:13:39,1366881219.0,ma,0.74,532.02,436.6891960052456,1585.160034,12.639185247583494,424.0500107576621,436.6891960052456,424.0500107576621
3363,2004-11-30 18:52:37,1101869557.0,mac,2.945,60.7,0.0,1173.819946,0.0,0.0,0.0,0.0
3364,2005-01-18 01:54:30,1106042070.0,mac,2.945,58.33,-3.9044481054365807,1195.97998,1.8878563169346583,-5.792304422371239,-3.9044481054365807,-5.792304422371239
3365,2011-06-15 21:43:02,1308199382.0,mac,121.9,49.32,-18.747940691927514,1265.420044,7.80359017685323,-26.551530868780745,-18.747940691927514,-26.551530868780745
3366,2011-08-15 21:56:51,1313470611.0,mac,127.1,51.02,-15.947281713344315,1204.48999,2.6128405897781497,-18.560122303122466,-15.947281713344315,-18.560122303122466
3367,2013-04-23 04:20:40,1366716040.0,mac,154.01,66.72,9.917627677100487,1578.780029,34.49933564172029,-24.581707964619806,9.917627677100487,-24.581707964619806
3368,2013-05-09 23:00:31,1368165631.0,mac,154.01,69.66,14.761120263591424,1626.670044,38.579178991051144,-23.81805872745972,14.761120263591424,-23.81805872745972
3369,2003-11-14 03:33:01,1068809581.0,mar,0.461,46.55,0.0,1050.349976,0.0,0.0,0.0,0.0
3370,2004-01-29 15:46:58,1075420018.0,mar,0.461,44.63,-4.124597207303963,1134.109985,7.974485734648133,-12.099082941952096,-4.124597207303963,-12.099082941952096
3371,2004-05-17 11:27:36,1084818456.0,mar,0.471,47.33,1.6756176154672422,1084.099976,3.2132147161585696,-1.5375971006913274,1.6756176154672422,-1.5375971006913274
3372,2004-09-24 18:24:37,1096075477.0,mar,0.373,49.92,7.23952738990334,1110.109985,5.689533047602039,1.549994342301301,7.23952738990334,1.549994342301301
3373,2004-12-16 17:41:54,1103247714.0,mar,0.366,62.57,34.414607948442544,1203.209961,14.553243061148988,19.861364887293554,34.414607948442544,19.861364887293554
3374,2005-09-12 17:40:27,1126572027.0,mar,0.392,62.13,33.469387755102055,1240.560059,18.10921001058793,15.360177744514125,33.469387755102055,15.360177744514125
3375,2007-02-23 00:44:22,1172220262.0,mar,0.605,49.46,6.251342642320094,1451.189941,38.16251479592552,-31.911172153605424,6.251342642320094,-31.911172153605424
3376,2007-04-10 20:12:43,1176261163.0,mar,0.7,49.78,6.938775510204091,1448.390015,37.89594402770758,-30.957168517503487,6.938775510204091,-30.957168517503487
3377,2008-01-17 04:24:27,1200572667.0,mar,1.786,32.86,-29.40923737916219,1333.25,26.93388208350852,-56.343119462670714,-29.40923737916219,-56.343119462670714
3378,2008-10-09 21:37:18,1223613438.0,mar,2.124,17.69,-61.99785177228786,909.919983,-13.369828743633919,-48.62802302865394,-61.99785177228786,-48.62802302865394
3379,2008-10-10 22:22:03,1223702523.0,mar,2.133,18.76,-59.69924812030074,899.2199710000001,-14.388537959084971,-45.310710161215766,-59.69924812030074,-45.310710161215766
3380,2011-10-05 04:28:37,1317814117.0,mar,257.22,27.1,-41.783029001074105,1144.030029,8.918937034373773,-50.70196603544788,-41.783029001074105,-50.70196603544788
3381,2004-04-14 22:47:57,1082008077.0,mas,0.766,28.86,0.0,1128.170044,0.0,0.0,0.0,0.0
3382,2004-09-20 01:31:54,1095669114.0,mas,0.883,34.25,18.67636867636868,1122.199951,-0.5291837903116585,19.205552466680338,18.67636867636868,19.205552466680338
3383,2005-04-18 15:05:39,1113861939.0,mas,0.787,32.83,13.756063756063753,1145.97998,1.5786570557088917,12.177406700354862,13.756063756063753,12.177406700354862
3384,2006-06-16 06:06:51,1150463211.0,mas,0.846,28.54,-1.1088011088011098,1251.540039,10.935407800989266,-12.044208909790376,-1.1088011088011098,-12.044208909790376
3385,2006-07-12 21:32:54,1152765174.0,mas,0.846,27.9,-3.3264033264033293,1258.599976,11.561194404484649,-14.887597730887979,-3.3264033264033293,-14.887597730887979
3386,2007-03-26 11:36:48,1174934208.0,mas,1.114,27.98,-3.049203049203046,1437.5,27.41873511401266,-30.467938163215706,-3.049203049203046,-30.467938163215706
3387,2013-04-22 02:41:59,1366623719.0,mas,679.4,19.27,-33.22938322938323,1562.5,38.4986251239268,-71.72800835331003,-33.22938322938323,-71.72800835331003
3388,2004-07-28 21:21:57,1091074917.0,mat,0.357,17.4,0.0,1095.420044,0.0,0.0,0.0,0.0
3389,2004-09-16 01:00:37,1095321637.0,mat,0.357,17.98,3.3333333333333446,1123.5,2.5633962199070406,0.769937113426304,3.3333333333333446,0.769937113426304
3390,2005-03-09 06:48:13,1110379693.0,mat,0.259,21.0,20.689655172413804,1207.01001,10.186956739674192,10.502698432739612,20.689655172413804,10.502698432739612
3391,2005-04-13 22:43:21,1113457401.0,mat,0.259,20.69,18.90804597701151,1173.790039,7.154332753838127,11.753713223173385,18.90804597701151,11.753713223173385
3392,2007-12-17 03:41:04,1197891664.0,mat,0.408,19.77,13.620689655172422,1445.900024,31.995030757352115,-18.37434110217969,13.620689655172422,-18.37434110217969
3393,2008-12-23 20:54:21,1230094461.0,mat,0.594,15.1325,-13.031609195402291,863.159973,-21.202831943067853,8.171222747665562,-13.031609195402291,8.171222747665562
3394,2011-04-25 04:34:14,1303731254.0,mat,47.67,26.67,53.27586206896554,1335.25,21.893880554188584,31.381981514776953,53.27586206896554,31.381981514776953
3395,2011-08-02 23:02:06,1312351326.0,mat,38.92,25.48,46.436781609195414,1254.050049,14.481203431402612,31.955578177792802,46.436781609195414,31.955578177792802
3396,2013-05-13 08:14:02,1368458042.0,mat,54.29,45.98,164.2528735632184,1633.77002,49.14552905515393,115.10734450806447,164.2528735632184,115.10734450806447
3397,2003-12-15 21:35:58,1071552958.0,mcd,0.808,25.42,0.0,1068.040039,0.0,0.0,0.0,0.0
3398,2004-04-23 18:37:23,1082770643.0,mcd,0.812,27.5,8.1825334382376,1140.599976,6.793746896224739,1.388786542012861,8.1825334382376,1.388786542012861
3399,2004-06-10 19:26:07,1086920767.0,mcd,0.788,26.98,6.136900078678201,1136.469971,6.407056805105412,-0.2701567264272118,6.136900078678201,-0.2701567264272118
3400,2004-08-11 10:01:33,1092243693.0,mcd,0.722,26.74,5.1927616050353915,1075.790039,0.7256282271267922,4.467133377908599,5.1927616050353915,4.467133377908599
3401,2004-12-09 07:02:14,1102604534.0,mcd,0.684,31.5,23.918174665617617,1189.23999,11.347884589933436,12.57029007568418,23.918174665617617,12.57029007568418
3402,2005-02-25 15:58:00,1109375880.0,mcd,0.684,32.43,27.576711250983465,1211.369995,13.419904756960149,14.156806494023316,27.576711250983465,14.156806494023316
3403,2005-05-25 23:45:37,1117089937.0,mcd,0.592,30.89,21.518489378442165,1190.01001,11.419981137991774,10.098508240450391,21.518489378442165,10.098508240450391
3404,2007-03-12 03:44:23,1173696263.0,mcd,0.592,44.15,73.6821400472069,1406.599976,31.699180240189477,41.98295980701742,73.6821400472069,41.98295980701742
3405,2007-04-20 10:52:19,1177091539.0,mcd,0.592,48.78,91.89614476789927,1484.349976,38.97886987362278,52.917274894276495,91.89614476789927,52.917274894276495
3406,2007-05-30 16:25:41,1180567541.0,mcd,0.559,50.11,97.12824547600313,1530.22998,43.2745893527312,53.85365612327193,97.12824547600313,53.85365612327193
3407,2007-06-22 08:32:02,1182526322.0,mcd,0.559,51.07,100.90479937057435,1502.560059,40.68386990499332,60.22092946558103,100.90479937057435,60.22092946558103
